Age,Gender,Relationship_Status,Academic_Level,Avg_Daily_Usage_Hours,Most_Used_Platform,num_app_switches,notification_count,Sleep_Hours_Per_Night,Affects_Academic_Performance,Conflicts_Over_Social_Media,Mental_Health_Score,Source
21,male,married,graduate,3.0926438242596164,tiktok,68,123,7.783476016647861,yes,yes,35.98979715645642,Synthetic_Smart
26,male,single,high school,4.67552757470566,youtube,31,61,7.618874254638923,no,yes,32.938524777774816,Synthetic_Smart
29,female,single,graduate,3.6183413676081395,tiktok,23,112,6.0585384299385945,yes,yes,34.28543951939233,Synthetic_Smart
20,female,in relationship,high school,3.2708613495320757,facebook,86,94,7.07189987833604,no,no,39.66226107363172,Synthetic_Smart
21,female,in relationship,high school,9.167400010839694,tiktok,22,192,7.865399564418746,yes,yes,69.37339421674098,Synthetic_Smart
28,male,married,undergraduate,2.347676930371241,instagram,30,81,8.492656356694493,no,yes,16.520626785868878,Synthetic_Smart
26,female,single,graduate,6.810298599149391,instagram,73,191,6.686493244044099,no,yes,61.91216903170576,Synthetic_Smart
25,female,in relationship,undergraduate,4.855749526830669,facebook,86,155,8.13621993726318,yes,yes,56.50562936420377,Synthetic_Smart
20,female,single,graduate,8.300803890274825,twitter,53,45,6.817457791391563,yes,yes,60.14125672430056,Synthetic_Smart
24,female,married,undergraduate,3.6637100945073744,tiktok,18,191,5.159669924135373,no,yes,43.67892713140655,Synthetic_Smart
21,male,married,high school,5.494434454243946,facebook,89,37,4.360860373923755,no,yes,57.28717114725672,Synthetic_Smart
23,male,single,graduate,6.556713055200436,twitter,99,120,4.261372284722184,yes,no,74.05526994299157,Synthetic_Smart
19,male,married,high school,2.53477114069869,instagram,63,78,9.778135655964274,no,yes,20.76792511827515,Synthetic_Smart
23,male,single,graduate,9.155894880381528,tiktok,56,173,9.212553870046387,yes,yes,64.49510045474292,Synthetic_Smart
29,female,married,graduate,7.480134455146596,twitter,71,80,4.220326987642009,no,yes,76.37514350792229,Synthetic_Smart
21,female,married,high school,5.920256306769541,twitter,30,55,6.457860394629878,no,yes,45.431870216490225,Synthetic_Smart
27,male,single,high school,4.410019894639097,facebook,44,108,4.455900604852102,yes,no,52.445044742965685,Synthetic_Smart
29,male,single,high school,9.810135463486489,facebook,37,63,5.741163499534613,no,yes,73.05376318993628,Synthetic_Smart
25,male,in relationship,undergraduate,9.202955110166664,facebook,98,88,8.638167675648583,no,yes,73.3419455844928,Synthetic_Smart
21,female,married,high school,3.066405144614002,twitter,26,62,7.416346233318421,yes,no,22.85611856763843,Synthetic_Smart
22,male,married,high school,2.4104491618409645,tiktok,67,89,7.315340891590654,no,no,26.245938138169716,Synthetic_Smart
20,female,in relationship,undergraduate,7.325820305110254,twitter,83,77,5.441024093875727,no,no,65.51725036728054,Synthetic_Smart
27,male,married,high school,5.5355892286035315,twitter,12,198,5.97877156181269,yes,yes,52.616522535535935,Synthetic_Smart
27,male,single,graduate,7.60301165157516,youtube,84,32,8.605036419141072,no,no,49.33599546323056,Synthetic_Smart
22,female,single,high school,9.102236382398521,facebook,12,58,4.9002198930415135,yes,no,69.4794351395443,Synthetic_Smart
18,male,single,high school,6.806749010563407,facebook,72,146,5.50282016615464,yes,no,61.09956335237563,Synthetic_Smart
28,female,single,high school,4.519141830529505,youtube,46,119,6.515912361863613,no,no,36.25741965356716,Synthetic_Smart
24,female,married,undergraduate,7.86643474004099,tiktok,12,105,8.237973716058857,yes,no,40.556019419073195,Synthetic_Smart
28,male,single,graduate,3.731379024554127,instagram,30,36,8.14877874775419,no,yes,14.898408665360813,Synthetic_Smart
24,male,married,graduate,6.498495911350266,instagram,27,176,7.334527181066869,no,yes,57.30396551954821,Synthetic_Smart
24,female,in relationship,undergraduate,4.2921420826427,instagram,41,126,5.865605571820645,yes,no,36.92455585069052,Synthetic_Smart
23,female,single,undergraduate,1.8293627353914519,twitter,56,35,6.565751865969042,no,no,17.14945951162206,Synthetic_Smart
23,female,single,high school,1.5984885579054442,youtube,97,101,9.042976980573183,no,yes,32.456036639033655,Synthetic_Smart
28,female,in relationship,graduate,8.773173650401441,facebook,56,176,8.215605538853067,no,yes,65.74810165724699,Synthetic_Smart
18,male,in relationship,high school,5.774086780603739,instagram,31,31,4.8143903027149815,no,yes,41.72223775905377,Synthetic_Smart
27,male,in relationship,undergraduate,8.743769018417382,facebook,76,123,4.732763208710628,yes,yes,79.45576343153536,Synthetic_Smart
18,male,in relationship,undergraduate,3.69036222680909,facebook,77,61,7.273537667132609,no,no,47.12855747861154,Synthetic_Smart
20,female,in relationship,undergraduate,6.53004117492,twitter,71,102,7.964017236933251,yes,no,60.14477863209237,Synthetic_Smart
19,female,single,high school,6.981911409221229,twitter,67,146,8.118869649228706,no,no,58.07965479274236,Synthetic_Smart
23,female,single,high school,2.783763974203754,youtube,19,61,6.188463105330484,yes,yes,31.31546342258766,Synthetic_Smart
27,male,married,undergraduate,1.3150320520422265,instagram,43,129,4.7634684112831875,yes,yes,21.17566930743417,Synthetic_Smart
22,male,in relationship,high school,5.420692731071368,youtube,84,44,7.88609295574399,no,yes,37.51877736778548,Synthetic_Smart
26,male,married,graduate,2.2929417854471,twitter,71,83,6.362192633301288,no,no,20.956916562959545,Synthetic_Smart
25,female,married,graduate,1.08429202362387,facebook,82,188,6.95103724970272,no,no,37.894940459875606,Synthetic_Smart
18,female,in relationship,undergraduate,7.766216705762663,youtube,18,68,8.284221293521401,no,yes,44.15754703325774,Synthetic_Smart
19,female,married,undergraduate,4.489621714118689,instagram,71,80,7.656929475537307,no,yes,38.26129745690559,Synthetic_Smart
22,female,in relationship,undergraduate,7.594271106800003,facebook,17,138,7.3474089978547665,no,yes,59.16131255097464,Synthetic_Smart
28,male,single,high school,8.328579556246822,twitter,52,165,4.689224455068662,no,no,72.7590931695991,Synthetic_Smart
26,male,married,undergraduate,8.775457267214422,tiktok,12,69,6.980554414533498,no,yes,50.08728608425036,Synthetic_Smart
29,male,married,undergraduate,3.390814865221529,youtube,73,37,6.796766358734709,yes,yes,37.20519348780095,Synthetic_Smart
27,male,married,undergraduate,5.927187424253787,tiktok,24,146,9.93669005286952,yes,no,38.856300314247264,Synthetic_Smart
27,male,single,graduate,6.317047557125785,tiktok,39,76,7.851781951381736,yes,yes,42.42511835300588,Synthetic_Smart
27,male,in relationship,graduate,5.389981981742147,facebook,74,186,4.105280410451756,no,yes,74.4934118185354,Synthetic_Smart
24,male,in relationship,undergraduate,4.63600243688096,instagram,21,35,7.2741816604640315,no,yes,25.576916795602173,Synthetic_Smart
21,male,in relationship,graduate,9.378981586277897,facebook,19,48,4.64386643165289,yes,no,66.03102111384464,Synthetic_Smart
25,male,single,high school,9.318888468528163,tiktok,76,71,5.866393399932369,no,yes,79.16931421044838,Synthetic_Smart
20,female,single,high school,2.5200945431500905,youtube,32,88,5.376974902668093,yes,yes,23.79813852429433,Synthetic_Smart
23,female,in relationship,undergraduate,8.453845883476784,twitter,15,106,6.534439902227703,yes,yes,58.34179056829394,Synthetic_Smart
26,female,in relationship,graduate,8.02920319439887,youtube,97,63,9.647375560289117,yes,no,62.23941558643461,Synthetic_Smart
27,male,married,graduate,6.800686709706541,facebook,27,100,5.80767824373577,no,no,48.69174057849241,Synthetic_Smart
20,male,in relationship,undergraduate,7.963549247491176,facebook,59,147,6.188576935720473,no,no,68.4029504349757,Synthetic_Smart
25,female,single,high school,3.0633435817791415,tiktok,53,199,9.903578586982078,no,yes,26.482088297690353,Synthetic_Smart
20,female,single,graduate,3.3914960115592283,twitter,69,48,9.411544482176396,no,yes,22.479486950707813,Synthetic_Smart
27,female,single,graduate,1.8933827624295065,tiktok,77,26,7.741984210896672,no,yes,25.906453437354575,Synthetic_Smart
20,male,married,undergraduate,3.4736222767052585,facebook,88,74,9.142411657862752,no,yes,26.692137456995706,Synthetic_Smart
27,female,in relationship,high school,7.546955579033039,instagram,52,27,4.975335193462486,no,no,63.37098694088957,Synthetic_Smart
23,female,married,high school,3.447812007581116,twitter,92,199,6.885005807942226,no,yes,58.585112893062316,Synthetic_Smart
22,male,married,undergraduate,7.826446030093333,youtube,89,152,9.053250195285624,no,yes,64.95516977672385,Synthetic_Smart
25,female,in relationship,high school,3.862755718668833,youtube,65,167,9.894517158062751,yes,yes,31.750565620823544,Synthetic_Smart
24,female,married,high school,4.335111074893936,instagram,45,172,8.220723897264087,yes,no,35.764921447684394,Synthetic_Smart
26,female,single,undergraduate,3.2769161625679954,tiktok,35,91,4.968057680020955,yes,no,39.28114360049812,Synthetic_Smart
25,female,married,high school,9.56685224930579,facebook,80,84,7.3897509835542365,yes,no,74.2418759144743,Synthetic_Smart
18,male,in relationship,high school,1.6009795624882215,tiktok,58,79,4.262394237894021,yes,no,33.08457192287105,Synthetic_Smart
28,female,in relationship,graduate,8.451692644446231,twitter,77,84,9.810401639594767,yes,no,53.16421561530687,Synthetic_Smart
25,male,married,high school,8.99583224758446,tiktok,90,128,9.960693020834633,no,no,63.08020920690544,Synthetic_Smart
21,male,in relationship,undergraduate,7.460930226718648,facebook,65,38,9.236494781051844,yes,yes,55.70334571119005,Synthetic_Smart
25,male,in relationship,high school,1.8688018559304256,youtube,91,22,6.787401228683738,yes,yes,20.384626721663707,Synthetic_Smart
26,male,in relationship,undergraduate,9.256631760798363,tiktok,25,154,9.386673164390473,yes,no,52.784908612567214,Synthetic_Smart
24,male,married,undergraduate,4.510895594614954,tiktok,84,73,7.335348814988592,no,no,39.096528447366325,Synthetic_Smart
18,female,in relationship,high school,9.96790473388153,tiktok,72,122,4.64934382758163,yes,yes,92.52346239085072,Synthetic_Smart
20,female,single,graduate,5.135847794029744,tiktok,30,145,7.270602635308132,yes,yes,42.77278135566098,Synthetic_Smart
26,female,married,undergraduate,8.626891382182952,tiktok,71,104,7.208681811031778,no,yes,63.555065729415276,Synthetic_Smart
24,female,in relationship,high school,4.509293126732544,tiktok,42,198,7.084025645772557,no,no,51.912314025950266,Synthetic_Smart
25,male,in relationship,undergraduate,3.7024349603571065,instagram,76,127,9.59721705608595,no,yes,33.319284790756626,Synthetic_Smart
22,male,single,undergraduate,5.410069393056192,instagram,14,54,7.0546018077414825,yes,no,33.415750374900036,Synthetic_Smart
22,male,married,high school,3.44493638758852,twitter,89,48,7.366132034213283,yes,no,34.72578922101579,Synthetic_Smart
22,male,single,undergraduate,8.825497069583282,instagram,63,82,4.063223317801375,yes,no,79.48484873443562,Synthetic_Smart
29,male,in relationship,high school,9.016450332428406,instagram,86,25,4.0523319442034245,yes,no,71.96185627899358,Synthetic_Smart
24,male,single,graduate,5.673438154879867,tiktok,95,80,5.613211074047665,yes,yes,60.78628739500404,Synthetic_Smart
20,male,in relationship,graduate,9.876765779301765,instagram,74,194,9.475857696369811,no,no,86.01837092247473,Synthetic_Smart
25,female,in relationship,graduate,7.3285719724042355,tiktok,69,141,4.153825846658319,no,no,70.23421249091061,Synthetic_Smart
24,male,single,graduate,9.253745652059994,twitter,54,30,4.161919894744347,yes,no,70.94642408950797,Synthetic_Smart
29,female,single,high school,6.936538605573055,tiktok,81,73,5.685631097109469,yes,yes,64.85114574169761,Synthetic_Smart
24,female,single,graduate,6.480814818033027,tiktok,69,123,9.591573500417214,yes,yes,46.5493888385787,Synthetic_Smart
29,female,in relationship,undergraduate,3.4301724710126047,twitter,34,107,5.422002888963196,no,no,38.76520160645717,Synthetic_Smart
22,male,single,high school,6.474296154286283,twitter,58,44,5.916158716461389,no,yes,56.74293176310885,Synthetic_Smart
24,female,in relationship,high school,4.491508258057674,instagram,58,69,7.4759974311203585,yes,no,33.91841771837903,Synthetic_Smart
24,female,single,high school,9.483527096108972,facebook,61,54,6.081485658842652,yes,yes,60.59155423176901,Synthetic_Smart
19,male,in relationship,undergraduate,8.58844094830036,instagram,48,69,9.380063288283715,no,yes,42.400759263428554,Synthetic_Smart
28,male,married,undergraduate,3.737881579001036,instagram,31,77,6.221009820098447,no,yes,27.9748318613356,Synthetic_Smart
18,male,married,undergraduate,4.934560183447757,tiktok,38,139,6.271231959303095,no,no,47.45436187235955,Synthetic_Smart
18,male,single,graduate,3.8881331520916436,youtube,45,25,4.1432843060733,yes,yes,40.66440646691195,Synthetic_Smart
24,male,single,graduate,4.5760453254126325,facebook,98,81,7.136034210709866,yes,yes,48.99137634568763,Synthetic_Smart
27,male,single,graduate,7.776665311890136,tiktok,28,110,7.148935084313544,no,yes,52.90674945129199,Synthetic_Smart
19,female,single,graduate,3.0261823292150303,youtube,41,169,9.633490124932841,yes,yes,30.386227534580097,Synthetic_Smart
23,male,in relationship,undergraduate,1.071045040147872,youtube,23,24,7.278030867391648,no,yes,11.926411690124707,Synthetic_Smart
26,female,single,undergraduate,2.6730197073098347,tiktok,52,161,5.596394978325453,yes,yes,42.53200323678382,Synthetic_Smart
28,female,married,high school,6.617327879593629,tiktok,23,174,6.328412652670432,no,yes,54.124934633546204,Synthetic_Smart
28,male,married,high school,2.147117244414553,twitter,22,83,5.363592487596992,yes,no,26.292829276474123,Synthetic_Smart
22,male,married,undergraduate,2.7745336889505845,instagram,88,46,4.101637589666249,no,no,39.90402612466456,Synthetic_Smart
28,female,in relationship,graduate,3.613656040281384,twitter,65,27,9.317729770807992,yes,yes,22.231654089649368,Synthetic_Smart
25,male,single,undergraduate,6.033936652196128,facebook,25,63,7.578733440213014,no,yes,49.57443514910322,Synthetic_Smart
23,female,single,graduate,2.6455461638746973,tiktok,28,109,7.052860468191201,no,no,23.105620060981927,Synthetic_Smart
22,male,married,undergraduate,1.8553281799881316,twitter,12,166,6.318059923304809,no,no,22.12566965116812,Synthetic_Smart
28,male,in relationship,high school,4.136857187536894,tiktok,77,67,9.188695580579793,yes,no,31.020274743471564,Synthetic_Smart
21,female,single,high school,7.9744219057304555,youtube,41,122,8.69645420984832,yes,yes,51.68957003349621,Synthetic_Smart
20,male,married,high school,7.722477529889088,tiktok,14,178,5.299460023298026,no,no,62.1099833575703,Synthetic_Smart
18,female,married,high school,7.395614599659064,instagram,63,99,6.924429080114484,no,yes,62.49492245754043,Synthetic_Smart
26,female,single,high school,5.033954227905588,twitter,32,102,9.263713112729018,yes,yes,25.426069874245705,Synthetic_Smart
26,female,single,graduate,3.4540994113408368,facebook,98,118,4.473883335638693,no,yes,60.20802742871303,Synthetic_Smart
20,male,in relationship,undergraduate,1.5243244123933652,tiktok,59,190,9.05000782958211,yes,no,23.51203128396955,Synthetic_Smart
19,male,in relationship,high school,6.8891680307182375,facebook,94,194,5.960461753351459,yes,no,73.81619964270135,Synthetic_Smart
23,male,in relationship,graduate,9.209400121659964,facebook,98,197,8.222026640600115,no,yes,77.97489076885391,Synthetic_Smart
20,male,married,undergraduate,1.142437915395337,youtube,74,135,8.314525725990086,no,yes,21.810830523287002,Synthetic_Smart
18,female,single,graduate,3.0594957843897292,facebook,74,129,9.121111621874174,yes,yes,27.189136071608004,Synthetic_Smart
21,male,single,undergraduate,3.5391334784336825,facebook,69,98,4.449667443477333,yes,no,53.953452728002674,Synthetic_Smart
19,female,in relationship,high school,4.696095823206699,facebook,22,67,9.711050352244605,no,yes,21.665389257716782,Synthetic_Smart
18,male,in relationship,undergraduate,5.535997556015843,tiktok,15,34,9.76326996629723,no,no,15.09528393959219,Synthetic_Smart
20,male,single,graduate,1.9972731705930786,facebook,86,73,6.248247076154157,yes,yes,22.715709954499644,Synthetic_Smart
22,female,in relationship,high school,4.207733581108689,twitter,42,60,4.405579562357553,yes,yes,45.27534049691251,Synthetic_Smart
