Age,Gender,Relationship_Status,Academic_Level,Avg_Daily_Usage_Hours,Most_Used_Platform,num_app_switches,notification_count,Sleep_Hours_Per_Night,Affects_Academic_Performance,Conflicts_Over_Social_Media,Mental_Health_Score,Source
29,male,in relationship,undergraduate,5.5,facebook,50,117,8.7,yes,2,Stressed,Synthetic_Imputed
26,female,single,graduate,5.716666666666667,facebook,46,66,5.8,yes,2,Stressed,Synthetic_Imputed
13,female,single,undergraduate,6.933333333333334,facebook,62,82,5.2,yes,3,Stressed,Synthetic_Imputed
66,female,in relationship,undergraduate,3.1166666666666667,whatsapp,54,35,7.0,yes,3,Healthy,Synthetic_Imputed
33,male,single,graduate,5.383333333333334,tiktok,45,55,8.4,no,2,Stressed,Synthetic_Imputed
28,male,single,graduate,5.6,tiktok,42,100,6.5,yes,3,Stressed,Synthetic_Imputed
28,male,in relationship,graduate,5.816666666666666,tiktok,66,88,7.0,yes,2,Stressed,Synthetic_Imputed
64,male,single,graduate,3.033333333333333,tiktok,53,96,8.3,yes,3,Stressed,Synthetic_Imputed
13,male,complicated,graduate,7.0,youtube,53,84,5.7,yes,3,Stressed,Synthetic_Imputed
61,female,in relationship,undergraduate,3.216666666666667,youtube,44,112,7.1,yes,2,Stressed,Synthetic_Imputed
26,male,complicated,undergraduate,6.616666666666666,x,53,57,5.4,yes,4,Stressed,Synthetic_Imputed
27,male,single,graduate,5.883333333333334,instagram,53,80,6.9,no,3,Stressed,Synthetic_Imputed
19,female,single,undergraduate,8.1,instagram,55,57,7.4,yes,2,Stressed,Synthetic_Imputed
25,male,in relationship,undergraduate,8.5,snapchat,43,73,4.6,no,3,Stressed,Synthetic_Imputed
26,other,in relationship,undergraduate,5.366666666666666,snapchat,50,66,5.6,yes,4,Stressed,Synthetic_Imputed
27,male,single,graduate,5.583333333333333,snapchat,51,91,6.7,yes,3,Stressed,Synthetic_Imputed
44,male,in relationship,graduate,3.7666666666666666,facebook,33,55,7.9,yes,3,Healthy,Synthetic_Imputed
27,male,single,undergraduate,5.983333333333333,facebook,46,41,8.0,yes,2,Stressed,Synthetic_Imputed
33,male,in relationship,undergraduate,6.2,facebook,57,84,5.8,no,3,Stressed,Synthetic_Imputed
31,male,single,undergraduate,6.383333333333334,whatsapp,47,71,6.5,no,3,Stressed,Synthetic_Imputed
32,female,in relationship,undergraduate,5.65,tiktok,41,93,7.3,yes,2,Stressed,Synthetic_Imputed
29,male,single,graduate,5.866666666666666,tiktok,42,92,8.9,no,3,Stressed,Synthetic_Imputed
32,male,in relationship,graduate,6.083333333333333,tiktok,48,118,7.7,yes,2,Stressed,Synthetic_Imputed
18,male,in relationship,graduate,7.3,tiktok,44,51,8.3,yes,3,Stressed,Synthetic_Imputed
21,male,single,undergraduate,8.266666666666667,youtube,39,50,7.3,yes,4,Stressed,Synthetic_Imputed
31,male,single,graduate,6.483333333333333,youtube,54,91,7.5,yes,0,Stressed,Synthetic_Imputed
22,female,single,undergraduate,7.533333333333333,x,42,75,4.6,yes,3,Stressed,Synthetic_Imputed
50,male,single,undergraduate,3.15,instagram,59,64,6.6,yes,3,Stressed,Synthetic_Imputed
13,female,single,undergraduate,7.366666666666666,instagram,47,90,8.0,yes,3,Stressed,Synthetic_Imputed
23,male,single,undergraduate,8.583333333333334,instagram,52,92,8.0,yes,3,Stressed,Synthetic_Imputed
21,male,single,undergraduate,7.45,instagram,59,76,5.2,yes,3,Stressed,Synthetic_Imputed
19,female,single,high school,7.416666666666667,snapchat,46,50,8.1,no,3,Stressed,Synthetic_Imputed
22,male,single,graduate,7.633333333333334,snapchat,47,86,8.6,yes,4,Stressed,Synthetic_Imputed
34,male,single,undergraduate,5.85,snapchat,42,77,7.9,yes,4,Stressed,Synthetic_Imputed
35,female,single,graduate,6.066666666666666,snapchat,57,39,7.1,yes,2,Stressed,Synthetic_Imputed
23,female,single,undergraduate,8.283333333333333,snapchat,46,94,7.8,yes,3,Stressed,Synthetic_Imputed
21,female,single,graduate,8.033333333333333,facebook,48,68,7.2,no,4,Stressed,Synthetic_Imputed
45,male,in relationship,undergraduate,4.25,facebook,44,75,6.9,no,2,At_Risk,Synthetic_Imputed
14,female,in relationship,graduate,7.466666666666667,facebook,48,80,4.6,no,2,Stressed,Synthetic_Imputed
18,male,single,graduate,6.333333333333333,facebook,52,35,5.9,yes,3,Stressed,Synthetic_Imputed
17,male,in relationship,graduate,7.65,whatsapp,46,51,9.6,yes,3,Stressed,Synthetic_Imputed
55,female,in relationship,graduate,2.5166666666666666,whatsapp,51,56,5.9,yes,3,Healthy,Synthetic_Imputed
17,female,single,undergraduate,6.733333333333333,whatsapp,56,55,8.3,no,4,Stressed,Synthetic_Imputed
18,female,single,undergraduate,6.916666666666667,tiktok,53,90,6.7,no,1,Stressed,Synthetic_Imputed
44,female,complicated,undergraduate,4.133333333333334,tiktok,45,95,6.0,no,2,Stressed,Synthetic_Imputed
33,female,single,undergraduate,6.35,tiktok,52,108,6.2,yes,2,Stressed,Synthetic_Imputed
30,female,single,graduate,6.533333333333333,youtube,45,46,7.7,yes,4,Stressed,Synthetic_Imputed
23,female,in relationship,undergraduate,7.4,youtube,47,64,8.4,yes,3,Stressed,Synthetic_Imputed
28,female,single,undergraduate,5.8,x,41,61,7.4,yes,3,Stressed,Synthetic_Imputed
67,female,in relationship,undergraduate,3.4166666666666665,instagram,53,94,7.0,yes,3,Stressed,Synthetic_Imputed
69,female,single,graduate,3.6333333333333333,instagram,56,80,5.8,yes,3,Stressed,Synthetic_Imputed
18,female,single,undergraduate,6.683333333333334,snapchat,49,88,4.2,no,2,Stressed,Synthetic_Imputed
33,female,single,graduate,5.9,snapchat,53,61,8.2,no,2,Stressed,Synthetic_Imputed
22,female,single,undergraduate,8.3,facebook,50,99,7.9,yes,3,Stressed,Synthetic_Imputed
19,female,single,graduate,8.516666666666667,facebook,56,109,5.3,no,3,Stressed,Synthetic_Imputed
19,female,single,graduate,7.566666666666666,whatsapp,54,77,5.8,yes,4,Stressed,Synthetic_Imputed
23,female,single,graduate,7.783333333333333,whatsapp,53,76,5.9,no,1,Stressed,Synthetic_Imputed
60,male,in relationship,graduate,3.0,whatsapp,47,56,6.3,no,4,Healthy,Synthetic_Imputed
33,male,single,graduate,6.183333333333334,tiktok,58,114,7.9,yes,1,Stressed,Synthetic_Imputed
14,female,in relationship,graduate,7.4,tiktok,42,57,7.8,no,3,Stressed,Synthetic_Imputed
31,male,single,undergraduate,5.45,youtube,45,52,5.2,no,3,Stressed,Synthetic_Imputed
26,female,single,undergraduate,6.066666666666666,x,58,108,6.9,yes,3,Stressed,Synthetic_Imputed
35,male,in relationship,graduate,5.333333333333333,instagram,42,96,4.8,yes,3,Stressed,Synthetic_Imputed
21,female,single,undergraduate,7.55,instagram,46,124,8.2,yes,3,Stressed,Synthetic_Imputed
35,female,single,undergraduate,5.766666666666667,instagram,54,103,6.1,yes,3,Stressed,Synthetic_Imputed
29,female,in relationship,graduate,5.95,snapchat,62,70,5.3,no,3,Stressed,Synthetic_Imputed
44,male,in relationship,undergraduate,4.566666666666666,facebook,46,76,6.5,yes,3,Stressed,Synthetic_Imputed
23,female,in relationship,undergraduate,7.433333333333334,facebook,53,75,7.0,yes,2,Stressed,Synthetic_Imputed
31,female,in relationship,undergraduate,5.65,facebook,54,58,6.8,no,3,Stressed,Synthetic_Imputed
22,male,single,undergraduate,7.866666666666666,facebook,55,62,5.3,yes,2,Stressed,Synthetic_Imputed
30,male,single,undergraduate,5.833333333333333,whatsapp,42,39,4.2,yes,1,Stressed,Synthetic_Imputed
49,female,single,graduate,3.05,whatsapp,50,95,5.5,no,2,Healthy,Synthetic_Imputed
37,male,single,undergraduate,4.45,tiktok,45,78,8.8,no,3,Stressed,Synthetic_Imputed
40,female,complicated,graduate,4.666666666666667,tiktok,40,82,7.8,no,3,Stressed,Synthetic_Imputed
24,female,in relationship,undergraduate,7.716666666666667,youtube,42,76,7.7,yes,4,Stressed,Synthetic_Imputed
24,female,single,undergraduate,7.933333333333334,youtube,47,74,6.7,no,4,Stressed,Synthetic_Imputed
31,female,single,graduate,6.15,youtube,47,68,9.2,no,3,Stressed,Synthetic_Imputed
29,male,in relationship,undergraduate,6.333333333333333,x,42,80,9.6,yes,3,Stressed,Synthetic_Imputed
13,male,single,graduate,7.55,x,47,110,9.1,yes,3,Stressed,Synthetic_Imputed
67,female,in relationship,undergraduate,2.4166666666666665,x,49,110,5.1,yes,2,Healthy,Synthetic_Imputed
31,female,single,high school,5.633333333333334,x,50,39,5.1,no,2,Stressed,Synthetic_Imputed
19,male,in relationship,undergraduate,7.6,instagram,55,110,5.8,yes,4,Stressed,Synthetic_Imputed
33,female,in relationship,undergraduate,5.816666666666666,instagram,37,83,8.2,yes,3,Stressed,Synthetic_Imputed
34,female,single,undergraduate,6.216666666666667,snapchat,54,78,4.5,no,2,Stressed,Synthetic_Imputed
55,male,single,undergraduate,3.433333333333333,snapchat,43,39,4.0,no,3,Stressed,Synthetic_Imputed
26,male,single,undergraduate,6.65,snapchat,38,49,8.7,no,2,Stressed,Synthetic_Imputed
20,female,in relationship,graduate,7.483333333333333,facebook,46,114,7.0,no,4,Stressed,Synthetic_Imputed
40,female,single,undergraduate,3.7,facebook,59,157,7.3,yes,4,Healthy,Synthetic_Imputed
32,female,single,graduate,5.916666666666667,facebook,49,78,6.4,yes,3,Stressed,Synthetic_Imputed
34,female,in relationship,undergraduate,6.1,whatsapp,41,102,5.8,no,2,Stressed,Synthetic_Imputed
14,male,single,graduate,7.316666666666666,whatsapp,56,91,7.8,no,4,Stressed,Synthetic_Imputed
50,female,single,graduate,2.3666666666666667,tiktok,37,97,8.4,yes,3,Stressed,Synthetic_Imputed
22,female,in relationship,graduate,7.583333333333333,tiktok,44,83,7.7,yes,2,Stressed,Synthetic_Imputed
37,male,in relationship,graduate,3.8,tiktok,65,118,5.9,no,1,Stressed,Synthetic_Imputed
47,female,single,undergraduate,3.0166666666666666,tiktok,32,100,8.0,yes,4,Stressed,Synthetic_Imputed
31,female,single,graduate,5.983333333333333,youtube,53,77,7.7,yes,3,Stressed,Synthetic_Imputed
69,male,single,high school,3.2,youtube,51,40,7.2,yes,4,Stressed,Synthetic_Imputed
20,female,single,undergraduate,8.416666666666666,youtube,55,76,7.3,yes,2,Stressed,Synthetic_Imputed
27,male,single,graduate,6.6,x,50,101,5.8,yes,4,Stressed,Synthetic_Imputed
62,female,in relationship,undergraduate,2.466666666666667,x,52,48,7.5,no,2,Healthy,Synthetic_Imputed
31,female,single,undergraduate,5.683333333333334,x,47,75,5.9,yes,3,Stressed,Synthetic_Imputed
38,male,in relationship,graduate,3.8666666666666667,instagram,52,63,5.6,no,2,Stressed,Synthetic_Imputed
20,male,in relationship,graduate,8.083333333333334,instagram,49,102,6.9,yes,4,Stressed,Synthetic_Imputed
37,male,in relationship,graduate,4.3,instagram,42,85,7.8,yes,3,Stressed,Synthetic_Imputed
16,male,in relationship,high school,7.516666666666667,instagram,53,47,7.1,yes,2,Stressed,Synthetic_Imputed
51,male,in relationship,graduate,3.4833333333333334,snapchat,58,59,8.8,no,3,Stressed,Synthetic_Imputed
38,male,in relationship,undergraduate,3.35,snapchat,48,43,7.8,yes,4,Stressed,Synthetic_Imputed
39,male,in relationship,graduate,3.566666666666667,snapchat,52,91,8.0,yes,2,Stressed,Synthetic_Imputed
64,male,complicated,undergraduate,2.783333333333333,snapchat,48,60,6.6,no,1,Stressed,Synthetic_Imputed
38,male,single,undergraduate,3.75,facebook,38,70,5.0,yes,3,Healthy,Synthetic_Imputed
14,female,in relationship,undergraduate,6.966666666666667,facebook,53,112,6.5,yes,3,Stressed,Synthetic_Imputed
19,female,in relationship,graduate,8.183333333333334,facebook,46,88,7.0,no,3,Stressed,Synthetic_Imputed
15,male,in relationship,undergraduate,7.366666666666666,whatsapp,47,100,7.3,no,4,Stressed,Synthetic_Imputed
18,female,single,undergraduate,7.583333333333333,whatsapp,43,94,7.7,yes,4,Stressed,Synthetic_Imputed
34,male,single,high school,5.45,whatsapp,68,102,6.3,yes,3,Stressed,Synthetic_Imputed
19,female,complicated,undergraduate,7.666666666666667,whatsapp,55,59,5.8,yes,1,Stressed,Synthetic_Imputed
19,male,single,undergraduate,7.633333333333334,tiktok,53,115,8.3,yes,2,Stressed,Synthetic_Imputed
19,female,in relationship,undergraduate,7.85,tiktok,38,92,7.9,no,3,Stressed,Synthetic_Imputed
32,male,in relationship,graduate,6.066666666666666,tiktok,44,56,9.5,yes,4,Stressed,Synthetic_Imputed
32,male,in relationship,undergraduate,6.25,youtube,41,46,8.5,yes,2,Stressed,Synthetic_Imputed
45,female,in relationship,graduate,4.466666666666667,youtube,48,68,8.0,no,1,Stressed,Synthetic_Imputed
37,male,single,undergraduate,3.3333333333333335,youtube,46,71,5.4,yes,3,Stressed,Synthetic_Imputed
13,male,single,high school,6.516666666666667,x,53,86,9.0,no,4,Stressed,Synthetic_Imputed
36,female,single,undergraduate,3.7333333333333334,x,52,56,5.0,yes,3,Stressed,Synthetic_Imputed
34,female,in relationship,graduate,5.95,x,56,104,6.9,no,3,Stressed,Synthetic_Imputed
25,male,single,undergraduate,8.133333333333333,instagram,41,116,6.9,yes,3,Stressed,Synthetic_Imputed
29,female,in relationship,graduate,6.35,instagram,51,93,5.7,yes,3,Stressed,Synthetic_Imputed
14,male,single,graduate,7.566666666666666,instagram,41,67,4.9,yes,3,Stressed,Synthetic_Imputed
13,female,complicated,graduate,6.4,snapchat,43,90,5.7,no,3,Stressed,Synthetic_Imputed
26,other,single,undergraduate,6.016666666666667,facebook,52,74,5.5,no,3,Stressed,Synthetic_Imputed
29,male,single,graduate,6.233333333333333,facebook,55,46,6.1,no,3,Stressed,Synthetic_Imputed
33,male,complicated,high school,6.45,facebook,45,113,6.7,no,3,Stressed,Synthetic_Imputed
32,male,single,graduate,6.666666666666667,facebook,48,80,9.3,yes,3,Stressed,Synthetic_Imputed
22,female,complicated,undergraduate,8.633333333333333,whatsapp,56,78,6.6,yes,4,Stressed,Synthetic_Imputed
25,female,in relationship,undergraduate,7.5,whatsapp,54,76,7.8,yes,4,Stressed,Synthetic_Imputed
15,female,single,graduate,6.716666666666667,whatsapp,54,90,7.7,yes,4,Stressed,Synthetic_Imputed
29,male,single,graduate,5.933333333333334,whatsapp,46,96,7.2,yes,2,Stressed,Synthetic_Imputed
41,male,single,undergraduate,3.9,tiktok,44,90,6.4,yes,3,Stressed,Synthetic_Imputed
21,female,single,graduate,8.516666666666667,youtube,56,47,7.4,yes,2,Stressed,Synthetic_Imputed
28,male,in relationship,undergraduate,5.383333333333334,youtube,38,108,6.7,yes,3,Stressed,Synthetic_Imputed
23,female,single,graduate,7.6,youtube,55,81,5.9,no,2,Stressed,Synthetic_Imputed
40,male,in relationship,undergraduate,3.816666666666667,youtube,41,69,7.1,yes,3,Stressed,Synthetic_Imputed
19,male,single,graduate,7.783333333333333,x,42,84,6.5,no,2,Stressed,Synthetic_Imputed
18,male,single,undergraduate,7.4,instagram,56,81,7.7,no,2,Stressed,Synthetic_Imputed
42,female,single,graduate,4.616666666666666,instagram,57,84,6.7,yes,3,Stressed,Synthetic_Imputed
20,male,single,graduate,7.666666666666667,snapchat,53,117,7.5,yes,3,Stressed,Synthetic_Imputed
21,other,in relationship,graduate,7.883333333333334,snapchat,54,115,6.5,yes,1,Stressed,Synthetic_Imputed
20,male,in relationship,undergraduate,8.1,snapchat,44,96,5.8,yes,4,Stressed,Synthetic_Imputed
30,female,single,undergraduate,6.283333333333333,facebook,50,101,7.2,no,3,Stressed,Synthetic_Imputed
17,male,single,undergraduate,6.55,whatsapp,54,93,5.8,no,4,Stressed,Synthetic_Imputed
38,female,in relationship,graduate,3.7666666666666666,whatsapp,49,84,6.1,no,3,Healthy,Synthetic_Imputed
31,female,in relationship,undergraduate,5.983333333333333,whatsapp,62,93,7.1,no,3,Stressed,Synthetic_Imputed
19,female,single,undergraduate,8.2,whatsapp,53,114,7.7,no,2,Stressed,Synthetic_Imputed
69,male,single,undergraduate,3.1666666666666665,tiktok,62,68,7.4,no,4,Stressed,Synthetic_Imputed
34,male,single,undergraduate,6.383333333333334,tiktok,47,97,7.8,yes,2,Stressed,Synthetic_Imputed
19,other,single,undergraduate,8.6,tiktok,45,85,6.2,no,0,Stressed,Synthetic_Imputed
69,female,in relationship,graduate,2.466666666666667,tiktok,48,104,5.5,no,2,Stressed,Synthetic_Imputed
33,male,in relationship,graduate,5.433333333333334,youtube,43,70,8.2,yes,2,Stressed,Synthetic_Imputed
36,male,in relationship,graduate,3.65,youtube,47,63,5.2,yes,3,Stressed,Synthetic_Imputed
53,female,single,undergraduate,3.05,x,50,130,7.5,no,1,Healthy,Synthetic_Imputed
32,male,single,undergraduate,6.666666666666667,instagram,48,20,6.6,yes,3,Stressed,Synthetic_Imputed
13,female,single,undergraduate,6.533333333333333,instagram,42,86,7.0,yes,2,Stressed,Synthetic_Imputed
40,male,single,graduate,3.933333333333333,snapchat,59,103,3.9,no,4,Stressed,Synthetic_Imputed
22,male,in relationship,undergraduate,8.15,snapchat,60,88,8.0,no,2,Stressed,Synthetic_Imputed
27,female,single,graduate,6.366666666666666,snapchat,48,96,5.5,no,2,Stressed,Synthetic_Imputed
21,male,single,undergraduate,8.55,facebook,65,109,8.8,yes,3,Stressed,Synthetic_Imputed
63,female,single,graduate,2.4166666666666665,facebook,32,157,5.1,yes,3,Healthy,Synthetic_Imputed
61,male,in relationship,graduate,2.6333333333333333,facebook,41,71,6.0,yes,1,Healthy,Synthetic_Imputed
23,female,single,undergraduate,7.85,facebook,53,86,8.0,yes,3,Stressed,Synthetic_Imputed
18,male,in relationship,graduate,7.066666666666666,facebook,42,75,8.2,yes,2,Stressed,Synthetic_Imputed
38,female,single,graduate,3.816666666666667,whatsapp,43,78,5.9,no,3,Healthy,Synthetic_Imputed
45,male,single,graduate,4.033333333333333,whatsapp,44,86,6.5,no,1,At_Risk,Synthetic_Imputed
21,male,single,undergraduate,8.25,whatsapp,45,58,6.0,yes,3,Stressed,Synthetic_Imputed
40,male,in relationship,undergraduate,4.433333333333334,tiktok,45,47,4.7,yes,3,Stressed,Synthetic_Imputed
49,female,single,undergraduate,3.65,tiktok,45,108,7.8,yes,3,Stressed,Synthetic_Imputed
49,male,in relationship,graduate,2.7,youtube,45,102,7.2,no,2,Stressed,Synthetic_Imputed
46,male,single,undergraduate,2.9166666666666665,youtube,44,116,6.0,yes,1,Stressed,Synthetic_Imputed
16,female,single,graduate,7.133333333333334,youtube,42,94,8.2,yes,2,Stressed,Synthetic_Imputed
16,male,single,undergraduate,7.316666666666666,x,44,81,7.4,yes,2,Stressed,Synthetic_Imputed
61,male,single,undergraduate,3.533333333333333,x,57,66,8.0,no,4,Stressed,Synthetic_Imputed
23,female,single,undergraduate,7.583333333333333,instagram,57,106,5.6,yes,3,Stressed,Synthetic_Imputed
20,male,in relationship,graduate,7.8,instagram,60,92,5.5,yes,2,Stressed,Synthetic_Imputed
20,female,in relationship,undergraduate,8.016666666666667,instagram,51,55,8.6,yes,3,Stressed,Synthetic_Imputed
35,female,single,undergraduate,6.2,snapchat,52,37,5.6,no,2,Stressed,Synthetic_Imputed
43,female,in relationship,graduate,3.466666666666667,facebook,50,85,7.6,yes,4,Healthy,Synthetic_Imputed
29,female,complicated,graduate,5.683333333333334,facebook,58,121,7.3,yes,3,Stressed,Synthetic_Imputed
24,male,in relationship,graduate,7.9,facebook,43,118,6.9,no,3,Stressed,Synthetic_Imputed
15,female,single,graduate,7.083333333333333,whatsapp,56,67,7.8,yes,3,Stressed,Synthetic_Imputed
33,male,in relationship,undergraduate,6.3,whatsapp,32,97,7.2,no,3,Stressed,Synthetic_Imputed
20,female,in relationship,graduate,7.35,tiktok,44,20,6.7,yes,4,Stressed,Synthetic_Imputed
22,female,in relationship,undergraduate,7.566666666666666,tiktok,46,58,8.4,no,2,Stressed,Synthetic_Imputed
13,male,in relationship,graduate,6.783333333333333,tiktok,42,89,5.5,yes,3,Stressed,Synthetic_Imputed
20,male,in relationship,graduate,8.0,tiktok,59,90,5.7,yes,3,Stressed,Synthetic_Imputed
15,male,single,undergraduate,7.216666666666667,tiktok,43,39,6.4,no,2,Stressed,Synthetic_Imputed
31,male,in relationship,undergraduate,5.966666666666667,youtube,56,99,6.7,yes,2,Stressed,Synthetic_Imputed
21,female,single,graduate,8.183333333333334,youtube,38,108,6.4,yes,1,Stressed,Synthetic_Imputed
40,male,in relationship,graduate,4.583333333333333,x,45,106,8.6,no,2,Stressed,Synthetic_Imputed
37,female,single,graduate,3.45,x,48,43,7.3,no,2,Stressed,Synthetic_Imputed
21,other,in relationship,undergraduate,7.666666666666667,x,41,35,5.4,yes,3,Stressed,Synthetic_Imputed
43,female,single,undergraduate,3.85,instagram,48,94,7.9,yes,0,Stressed,Synthetic_Imputed
29,female,in relationship,undergraduate,6.066666666666666,instagram,54,112,5.9,yes,2,Stressed,Synthetic_Imputed
20,male,single,undergraduate,8.283333333333333,instagram,50,102,5.0,no,3,Stressed,Synthetic_Imputed
59,male,single,graduate,3.5,instagram,44,117,8.2,no,3,Stressed,Synthetic_Imputed
52,male,single,graduate,3.466666666666667,snapchat,51,82,9.2,yes,1,Stressed,Synthetic_Imputed
